,date,Flu,Influenza,Influenza A virus,Symptoms of influenza,Influenza symptoms,Type A influenza,Flu treatment,Influenza vaccine,Cough,hosp_Alabama,hosp_Alaska,hosp_Arizona,hosp_Arkansas,hosp_California,hosp_Colorado,hosp_Connecticut,hosp_Delaware,hosp_District of Columbia,hosp_Florida,hosp_Georgia,hosp_Hawaii,hosp_Idaho,hosp_Illinois,hosp_Indiana,hosp_Iowa,hosp_Kansas,hosp_Kentucky,hosp_Louisiana,hosp_Maine,hosp_Maryland,hosp_Massachusetts,hosp_Michigan,hosp_Minnesota,hosp_Mississippi,hosp_Missouri,hosp_Montana,hosp_Nebraska,hosp_Nevada,hosp_New Hampshire,hosp_New Jersey,hosp_New Mexico,hosp_New York,hosp_North Carolina,hosp_North Dakota,hosp_Ohio,hosp_Oklahoma,hosp_Oregon,hosp_Pennsylvania,hosp_Puerto Rico,hosp_Rhode Island,hosp_South Carolina,hosp_South Dakota,hosp_Tennessee,hosp_Texas,hosp_US,hosp_Utah,hosp_Vermont,hosp_Virginia,hosp_Washington,hosp_West Virginia,hosp_Wisconsin,hosp_Wyoming,file_name
380,2022-10-15,44.85714285714285,1843.2857142857144,629.1428571428571,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,701.4285714285714,328.42857142857144,87.0,5.0,11.0,37.0,87.0,3.0,6.0,0.0,2.0,101.0,144.0,6.0,1.0,28.0,54.0,7.0,4.0,23.0,98.0,0.0,27.0,7.0,15.0,3.0,67.0,10.0,0.0,11.0,15.0,0.0,32.0,24.0,48.0,34.0,1.0,32.0,14.0,3.0,77.0,43.0,0.0,42.0,12.0,59.0,308.0,1674.0,3.0,0.0,53.0,13.0,11.0,2.0,2.0,hospitalizations-2025-02-12.csv
381,2022-10-22,55.142857142857146,1938.2857142857144,764.8571428571429,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,761.8571428571429,332.1428571428572,141.0,1.0,24.0,47.0,121.0,14.0,11.0,1.0,5.0,124.0,137.0,3.0,1.0,39.0,69.0,9.0,16.0,13.0,129.0,0.0,43.0,9.0,12.0,14.0,88.0,23.0,0.0,12.0,15.0,1.0,35.0,26.0,43.0,71.0,2.0,33.0,30.0,6.0,91.0,49.0,2.0,70.0,13.0,87.0,479.0,2292.0,6.0,0.0,77.0,21.0,15.0,11.0,2.0,hospitalizations-2025-02-12.csv
382,2022-10-29,51.0,1954.4285714285716,861.2857142857143,0.4285714285714285,1.4285714285714286,0.1428571428571428,0.5714285714285714,707.2857142857143,338.7142857142857,271.0,11.0,26.0,77.0,199.0,27.0,36.0,4.0,11.0,241.0,216.0,7.0,1.0,106.0,103.0,15.0,19.0,66.0,235.0,3.0,105.0,15.0,48.0,37.0,148.0,49.0,3.0,12.0,12.0,0.0,67.0,53.0,106.0,185.0,2.0,105.0,57.0,5.0,166.0,52.0,0.0,156.0,9.0,122.0,702.0,4184.0,12.0,1.0,172.0,33.0,56.0,15.0,4.0,hospitalizations-2025-02-12.csv
383,2022-11-05,50.71428571428572,1977.7142857142856,1118.857142857143,0.5714285714285714,1.4285714285714286,0.5714285714285714,0.1428571428571428,659.5714285714286,375.2857142857143,402.0,15.0,79.0,134.0,416.0,35.0,38.0,10.0,33.0,290.0,250.0,7.0,16.0,155.0,141.0,16.0,34.0,124.0,221.0,3.0,156.0,30.0,55.0,83.0,260.0,66.0,6.0,31.0,35.0,3.0,166.0,90.0,190.0,283.0,6.0,196.0,47.0,32.0,228.0,90.0,3.0,248.0,9.0,231.0,957.0,6408.0,6.0,0.0,307.0,43.0,89.0,33.0,7.0,hospitalizations-2025-02-12.csv
384,2022-11-12,51.42857142857143,2113.714285714286,1231.428571428571,0.4285714285714285,0.5714285714285714,0.0,0.1428571428571428,563.1428571428571,378.57142857142856,353.0,14.0,134.0,203.0,858.0,58.0,52.0,13.0,44.0,453.0,263.0,21.0,11.0,256.0,136.0,20.0,44.0,223.0,228.0,8.0,214.0,41.0,88.0,165.0,244.0,105.0,11.0,24.0,92.0,3.0,295.0,149.0,278.0,351.0,10.0,257.0,74.0,51.0,345.0,88.0,6.0,256.0,13.0,311.0,1108.0,8595.0,12.0,1.0,339.0,89.0,127.0,45.0,10.0,hospitalizations-2025-02-12.csv
385,2022-11-19,55.142857142857146,2148.1428571428573,1546.428571428571,0.4285714285714285,2.571428571428572,0.7142857142857143,0.4285714285714285,551.7142857142857,387.0,262.0,36.0,308.0,214.0,1499.0,107.0,103.0,53.0,36.0,517.0,236.0,15.0,56.0,386.0,235.0,37.0,64.0,291.0,237.0,14.0,210.0,73.0,165.0,243.0,250.0,222.0,13.0,31.0,162.0,9.0,320.0,163.0,495.0,369.0,13.0,311.0,150.0,113.0,408.0,65.0,3.0,228.0,24.0,285.0,1168.0,10974.0,8.0,2.0,262.0,239.0,136.0,88.0,39.0,hospitalizations-2025-02-12.csv
386,2022-11-26,65.57142857142857,2387.1428571428573,1952.142857142857,1.2857142857142858,0.5714285714285714,0.2857142857142857,0.2857142857142857,518.5714285714286,426.57142857142856,268.0,65.0,570.0,407.0,2631.0,157.0,183.0,39.0,58.0,743.0,258.0,12.0,141.0,801.0,457.0,104.0,153.0,521.0,330.0,33.0,308.0,175.0,290.0,382.0,272.0,488.0,44.0,60.0,265.0,9.0,513.0,170.0,789.0,430.0,22.0,560.0,344.0,376.0,701.0,73.0,14.0,215.0,58.0,471.0,1798.0,18177.0,29.0,13.0,380.0,536.0,189.0,235.0,37.0,hospitalizations-2025-02-12.csv
387,2022-12-03,66.71428571428571,2603.8571428571427,2241.5714285714284,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.7142857142857143,529.8571428571429,408.7142857142857,417.0,53.0,799.0,466.0,3159.0,163.0,426.0,86.0,66.0,921.0,342.0,9.0,183.0,1102.0,831.0,208.0,301.0,849.0,452.0,100.0,411.0,451.0,459.0,443.0,268.0,850.0,65.0,104.0,478.0,29.0,995.0,346.0,1325.0,638.0,49.0,956.0,771.0,542.0,1299.0,77.0,22.0,245.0,73.0,687.0,2182.0,26841.0,34.0,31.0,495.0,732.0,318.0,459.0,73.0,hospitalizations-2025-02-12.csv
388,2022-12-10,71.57142857142857,2694.428571428572,2582.428571428572,0.7142857142857143,0.1428571428571428,0.2857142857142857,0.4285714285714285,535.0,424.4285714285714,256.0,73.0,779.0,346.0,2435.0,235.0,394.0,30.0,41.0,789.0,209.0,13.0,185.0,956.0,843.0,231.0,255.0,673.0,382.0,119.0,325.0,544.0,591.0,345.0,179.0,828.0,100.0,122.0,445.0,65.0,756.0,407.0,1496.0,395.0,34.0,957.0,812.0,650.0,1186.0,73.0,54.0,160.0,84.0,486.0,1775.0,24037.0,60.0,45.0,368.0,681.0,246.0,479.0,42.0,hospitalizations-2025-02-12.csv
389,2022-12-17,71.14285714285714,2640.714285714286,2620.1428571428573,0.2857142857142857,1.7142857142857142,0.2857142857142857,0.5714285714285714,440.8571428571428,442.8571428571428,176.0,51.0,568.0,251.0,1614.0,255.0,395.0,25.0,23.0,846.0,179.0,14.0,286.0,733.0,731.0,325.0,219.0,429.0,180.0,182.0,261.0,659.0,894.0,247.0,142.0,749.0,99.0,166.0,318.0,76.0,606.0,342.0,1733.0,319.0,66.0,972.0,766.0,686.0,1045.0,61.0,41.0,149.0,97.0,258.0,1533.0,21613.0,41.0,56.0,286.0,740.0,199.0,483.0,40.0,hospitalizations-2025-02-12.csv
390,2022-12-24,69.14285714285714,2406.714285714286,2453.714285714286,0.4285714285714285,0.5714285714285714,0.2857142857142857,1.0,385.8571428571428,450.4285714285714,152.0,43.0,580.0,202.0,1596.0,399.0,270.0,29.0,21.0,1024.0,158.0,29.0,203.0,578.0,615.0,328.0,182.0,281.0,155.0,211.0,231.0,760.0,1123.0,162.0,86.0,559.0,60.0,140.0,226.0,117.0,522.0,360.0,1517.0,298.0,72.0,799.0,679.0,451.0,1047.0,114.0,57.0,118.0,84.0,226.0,1302.0,19632.0,63.0,64.0,269.0,404.0,155.0,458.0,50.0,hospitalizations-2025-02-12.csv
391,2022-12-31,64.85714285714286,2358.1428571428573,1990.0,1.0,1.0,0.4285714285714285,0.2857142857142857,337.7142857142857,446.8571428571428,147.0,43.0,656.0,204.0,1423.0,315.0,241.0,42.0,32.0,1244.0,184.0,34.0,223.0,555.0,566.0,320.0,185.0,243.0,166.0,192.0,225.0,765.0,1137.0,177.0,120.0,636.0,91.0,144.0,179.0,141.0,476.0,285.0,1309.0,299.0,82.0,707.0,708.0,361.0,1101.0,60.0,49.0,157.0,59.0,248.0,1413.0,19480.0,83.0,81.0,279.0,384.0,172.0,484.0,51.0,hospitalizations-2025-02-12.csv
392,2023-01-07,58.42857142857143,2227.714285714286,1421.428571428571,0.4285714285714285,1.0,0.4285714285714285,0.1428571428571428,342.0,417.57142857142856,123.0,32.0,386.0,158.0,913.0,158.0,170.0,45.0,17.0,1325.0,189.0,10.0,112.0,433.0,361.0,218.0,125.0,133.0,171.0,126.0,157.0,489.0,714.0,80.0,88.0,405.0,60.0,99.0,116.0,108.0,343.0,177.0,956.0,222.0,72.0,489.0,503.0,152.0,809.0,52.0,36.0,161.0,69.0,174.0,1246.0,14076.0,66.0,51.0,233.0,231.0,148.0,332.0,32.0,hospitalizations-2025-02-12.csv
393,2023-01-14,46.71428571428572,2021.571428571429,959.8571428571428,0.4285714285714285,0.4285714285714285,0.2857142857142857,0.7142857142857143,293.7142857142857,370.8571428571428,99.0,7.0,163.0,105.0,411.0,99.0,79.0,12.0,6.0,702.0,108.0,9.0,46.0,173.0,173.0,96.0,54.0,63.0,85.0,57.0,101.0,251.0,320.0,47.0,57.0,189.0,39.0,63.0,37.0,47.0,166.0,53.0,517.0,131.0,52.0,194.0,274.0,65.0,452.0,84.0,9.0,79.0,15.0,100.0,764.0,7185.0,22.0,12.0,119.0,144.0,48.0,171.0,16.0,hospitalizations-2025-02-12.csv
394,2023-01-21,29.428571428571427,1962.0,801.5714285714286,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.0,308.85714285714283,344.85714285714283,57.0,7.0,118.0,65.0,208.0,37.0,36.0,6.0,8.0,593.0,80.0,0.0,35.0,68.0,100.0,43.0,40.0,35.0,83.0,29.0,67.0,131.0,171.0,29.0,52.0,100.0,16.0,55.0,21.0,23.0,102.0,29.0,309.0,63.0,28.0,123.0,168.0,32.0,303.0,47.0,16.0,58.0,12.0,69.0,491.0,4491.0,22.0,10.0,72.0,86.0,14.0,108.0,14.0,hospitalizations-2025-02-12.csv
395,2023-01-28,34.0,1615.7142857142858,688.5714285714286,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,304.7142857142857,326.85714285714283,42.0,5.0,57.0,44.0,126.0,26.0,33.0,6.0,7.0,423.0,71.0,9.0,17.0,73.0,71.0,47.0,21.0,32.0,42.0,14.0,39.0,76.0,84.0,18.0,35.0,72.0,9.0,22.0,11.0,19.0,79.0,21.0,236.0,41.0,24.0,72.0,94.0,11.0,235.0,57.0,10.0,41.0,15.0,41.0,347.0,3091.0,7.0,5.0,60.0,66.0,21.0,51.0,5.0,hospitalizations-2025-02-12.csv
396,2023-02-04,34.57142857142857,1668.2857142857142,708.1428571428571,0.4285714285714285,0.0,0.4285714285714285,0.0,264.57142857142856,330.0,35.0,3.0,62.0,20.0,115.0,38.0,15.0,10.0,9.0,354.0,204.0,8.0,3.0,28.0,41.0,13.0,12.0,16.0,94.0,10.0,51.0,58.0,87.0,16.0,29.0,50.0,9.0,6.0,4.0,4.0,38.0,10.0,145.0,40.0,9.0,59.0,86.0,10.0,193.0,54.0,4.0,40.0,15.0,43.0,281.0,2597.0,7.0,3.0,62.0,42.0,22.0,22.0,6.0,hospitalizations-2025-02-12.csv
397,2023-02-11,34.857142857142854,1637.0,736.5714285714286,0.0,0.1428571428571428,0.1428571428571428,0.0,266.2857142857143,330.85714285714283,29.0,1.0,56.0,33.0,93.0,27.0,15.0,1.0,5.0,300.0,83.0,10.0,4.0,31.0,41.0,15.0,9.0,29.0,50.0,6.0,41.0,59.0,56.0,7.0,21.0,41.0,2.0,2.0,11.0,8.0,26.0,9.0,104.0,55.0,16.0,49.0,54.0,7.0,180.0,77.0,1.0,46.0,9.0,28.0,270.0,2177.0,7.0,0.0,64.0,47.0,16.0,23.0,2.0,hospitalizations-2025-02-12.csv
398,2023-02-18,37.142857142857146,1626.7142857142858,652.2857142857143,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.0,250.0,335.2857142857143,30.0,2.0,38.0,25.0,73.0,17.0,14.0,1.0,5.0,235.0,75.0,4.0,8.0,28.0,33.0,9.0,3.0,22.0,33.0,4.0,26.0,39.0,60.0,10.0,28.0,42.0,6.0,6.0,12.0,4.0,53.0,3.0,87.0,46.0,10.0,47.0,45.0,4.0,194.0,44.0,2.0,43.0,16.0,57.0,241.0,1908.0,12.0,2.0,57.0,31.0,9.0,11.0,2.0,hospitalizations-2025-02-12.csv
399,2023-02-25,30.142857142857142,1596.571428571429,759.5714285714286,0.0,0.4285714285714285,0.1428571428571428,0.1428571428571428,246.8571428571429,341.42857142857144,29.0,5.0,43.0,30.0,79.0,13.0,17.0,0.0,4.0,215.0,60.0,5.0,3.0,31.0,42.0,11.0,8.0,7.0,22.0,0.0,26.0,21.0,54.0,6.0,32.0,36.0,3.0,9.0,3.0,2.0,41.0,11.0,55.0,28.0,9.0,24.0,33.0,6.0,168.0,32.0,2.0,41.0,4.0,43.0,208.0,1647.0,4.0,2.0,61.0,38.0,14.0,6.0,0.0,hospitalizations-2025-02-12.csv
400,2023-03-04,34.42857142857143,1795.0,918.2857142857144,0.1428571428571428,0.1428571428571428,0.0,0.2857142857142857,331.85714285714283,312.85714285714283,15.0,2.0,49.0,33.0,62.0,19.0,10.0,5.0,4.0,178.0,54.0,1.0,3.0,24.0,45.0,6.0,4.0,11.0,25.0,4.0,13.0,15.0,51.0,8.0,34.0,39.0,6.0,6.0,4.0,2.0,31.0,16.0,49.0,34.0,5.0,23.0,32.0,5.0,169.0,22.0,1.0,29.0,7.0,41.0,171.0,1503.0,3.0,1.0,57.0,58.0,9.0,7.0,1.0,hospitalizations-2025-02-12.csv
401,2023-03-11,31.714285714285715,2402.8571428571427,1001.1428571428572,0.0,0.2857142857142857,0.0,0.0,403.2857142857143,330.57142857142856,17.0,4.0,43.0,23.0,47.0,9.0,19.0,1.0,2.0,179.0,51.0,3.0,4.0,16.0,32.0,12.0,6.0,15.0,22.0,0.0,16.0,18.0,36.0,5.0,32.0,35.0,3.0,14.0,3.0,4.0,22.0,5.0,56.0,25.0,5.0,26.0,19.0,6.0,176.0,16.0,0.0,31.0,15.0,27.0,157.0,1372.0,7.0,5.0,40.0,47.0,4.0,10.0,2.0,hospitalizations-2025-02-12.csv
402,2023-03-18,31.285714285714285,1859.4285714285716,781.1428571428571,0.1428571428571428,0.1428571428571428,0.0,0.0,373.2857142857143,314.0,22.0,1.0,55.0,15.0,60.0,12.0,10.0,0.0,2.0,211.0,54.0,4.0,6.0,12.0,35.0,7.0,7.0,26.0,17.0,5.0,10.0,20.0,33.0,6.0,22.0,24.0,2.0,11.0,6.0,10.0,22.0,3.0,67.0,32.0,11.0,34.0,29.0,9.0,154.0,11.0,1.0,21.0,16.0,29.0,159.0,1415.0,3.0,2.0,60.0,28.0,8.0,6.0,2.0,hospitalizations-2025-02-12.csv
403,2023-03-25,29.285714285714285,1578.571428571429,628.1428571428571,0.0,0.1428571428571428,0.5714285714285714,0.0,291.7142857142857,289.2857142857143,19.0,3.0,36.0,18.0,36.0,10.0,13.0,2.0,3.0,158.0,62.0,1.0,3.0,30.0,21.0,7.0,6.0,14.0,23.0,1.0,21.0,19.0,21.0,4.0,16.0,32.0,1.0,9.0,8.0,9.0,44.0,3.0,106.0,20.0,0.0,29.0,23.0,3.0,154.0,25.0,2.0,24.0,20.0,31.0,131.0,1331.0,3.0,4.0,50.0,28.0,16.0,9.0,0.0,hospitalizations-2025-02-12.csv
404,2023-04-01,27.714285714285715,1405.0,559.1428571428571,0.2857142857142857,0.2857142857142857,0.0,0.0,246.14285714285717,280.0,27.0,1.0,23.0,27.0,29.0,6.0,12.0,2.0,10.0,165.0,53.0,7.0,3.0,37.0,39.0,4.0,9.0,16.0,27.0,4.0,9.0,13.0,17.0,10.0,19.0,29.0,1.0,10.0,4.0,9.0,39.0,9.0,75.0,12.0,0.0,33.0,20.0,4.0,105.0,42.0,0.0,20.0,13.0,45.0,156.0,1295.0,3.0,0.0,50.0,32.0,9.0,4.0,1.0,hospitalizations-2025-02-12.csv
405,2023-04-08,25.428571428571427,1306.7142857142858,494.57142857142856,0.2857142857142857,1.0,0.0,0.0,223.42857142857144,244.14285714285717,17.0,2.0,40.0,15.0,45.0,7.0,22.0,0.0,4.0,185.0,49.0,3.0,5.0,25.0,18.0,2.0,5.0,19.0,18.0,3.0,12.0,11.0,25.0,12.0,26.0,29.0,0.0,3.0,4.0,6.0,39.0,1.0,78.0,22.0,7.0,13.0,23.0,5.0,65.0,33.0,0.0,24.0,13.0,29.0,128.0,1199.0,6.0,0.0,54.0,26.0,7.0,10.0,2.0,hospitalizations-2025-02-12.csv
406,2023-04-15,35.285714285714285,1376.7142857142858,558.5714285714286,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.1428571428571428,219.0,253.0,16.0,2.0,46.0,17.0,33.0,18.0,11.0,0.0,3.0,130.0,29.0,1.0,2.0,37.0,17.0,5.0,7.0,23.0,14.0,0.0,13.0,10.0,16.0,12.0,16.0,18.0,0.0,6.0,8.0,0.0,45.0,4.0,75.0,25.0,5.0,25.0,19.0,3.0,66.0,34.0,1.0,22.0,5.0,25.0,126.0,1077.0,3.0,1.0,35.0,27.0,7.0,9.0,3.0,hospitalizations-2025-02-12.csv
407,2023-04-22,28.285714285714285,1339.7142857142858,503.8571428571428,0.4285714285714285,0.5714285714285714,0.1428571428571428,0.2857142857142857,219.28571428571428,275.85714285714283,20.0,1.0,37.0,8.0,37.0,12.0,8.0,0.0,3.0,152.0,44.0,2.0,3.0,25.0,10.0,0.0,2.0,12.0,21.0,5.0,10.0,9.0,8.0,8.0,33.0,19.0,2.0,7.0,0.0,1.0,35.0,8.0,47.0,13.0,3.0,18.0,15.0,1.0,82.0,33.0,1.0,21.0,4.0,22.0,102.0,982.0,6.0,0.0,45.0,18.0,4.0,5.0,0.0,hospitalizations-2025-02-12.csv
408,2023-04-29,24.285714285714285,1307.857142857143,425.57142857142856,0.0,0.8571428571428571,0.0,0.0,234.42857142857144,261.0,11.0,0.0,41.0,11.0,26.0,9.0,9.0,1.0,1.0,137.0,43.0,1.0,7.0,19.0,18.0,12.0,2.0,4.0,20.0,0.0,10.0,9.0,7.0,12.0,16.0,26.0,0.0,4.0,4.0,2.0,13.0,2.0,37.0,10.0,5.0,19.0,21.0,5.0,80.0,36.0,1.0,27.0,4.0,18.0,110.0,903.0,0.0,2.0,31.0,14.0,5.0,0.0,1.0,hospitalizations-2025-02-12.csv
409,2023-05-06,25.571428571428573,1438.2857142857142,434.2857142857143,0.4285714285714285,0.1428571428571428,0.0,0.0,270.85714285714283,245.7142857142857,4.0,5.0,34.0,9.0,22.0,7.0,7.0,0.0,0.0,128.0,33.0,0.0,5.0,24.0,21.0,5.0,2.0,16.0,10.0,2.0,15.0,10.0,17.0,19.0,21.0,27.0,0.0,2.0,7.0,3.0,21.0,1.0,52.0,7.0,7.0,17.0,10.0,2.0,47.0,47.0,0.0,17.0,7.0,24.0,197.0,994.0,4.0,0.0,52.0,13.0,4.0,7.0,2.0,hospitalizations-2025-02-12.csv
410,2023-05-13,34.285714285714285,1349.428571428571,444.4285714285714,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.0,240.28571428571428,241.14285714285717,14.0,1.0,55.0,12.0,33.0,7.0,6.0,1.0,2.0,132.0,50.0,1.0,9.0,30.0,18.0,5.0,2.0,15.0,18.0,4.0,11.0,18.0,17.0,13.0,24.0,21.0,0.0,4.0,6.0,1.0,21.0,1.0,54.0,16.0,2.0,17.0,15.0,0.0,62.0,43.0,4.0,23.0,7.0,15.0,99.0,980.0,6.0,0.0,44.0,10.0,5.0,5.0,1.0,hospitalizations-2025-02-12.csv
411,2023-05-20,31.714285714285715,1434.0,467.8571428571428,0.1428571428571428,0.0,0.0,0.0,237.28571428571428,244.14285714285717,10.0,0.0,55.0,9.0,24.0,9.0,9.0,0.0,2.0,140.0,30.0,3.0,1.0,25.0,19.0,3.0,4.0,11.0,17.0,5.0,5.0,13.0,13.0,8.0,22.0,22.0,2.0,2.0,3.0,0.0,15.0,4.0,50.0,11.0,13.0,218.0,23.0,2.0,54.0,59.0,0.0,21.0,3.0,14.0,97.0,1116.0,4.0,2.0,35.0,13.0,9.0,2.0,1.0,hospitalizations-2025-02-12.csv
412,2023-05-27,27.142857142857142,1343.428571428571,480.0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.0,231.8571428571429,239.57142857142856,11.0,0.0,65.0,14.0,23.0,10.0,12.0,0.0,6.0,141.0,37.0,0.0,2.0,37.0,16.0,4.0,3.0,11.0,11.0,2.0,6.0,10.0,18.0,3.0,20.0,8.0,3.0,7.0,6.0,4.0,20.0,3.0,61.0,5.0,3.0,14.0,20.0,3.0,57.0,60.0,3.0,17.0,3.0,27.0,106.0,974.0,5.0,0.0,50.0,15.0,10.0,2.0,0.0,hospitalizations-2025-02-12.csv
413,2023-06-03,30.714285714285715,1372.428571428571,451.7142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.0,183.0,227.7142857142857,25.0,3.0,65.0,6.0,48.0,5.0,4.0,3.0,3.0,148.0,46.0,4.0,2.0,22.0,15.0,0.0,4.0,5.0,14.0,3.0,8.0,9.0,14.0,1.0,10.0,8.0,0.0,3.0,6.0,1.0,25.0,2.0,46.0,14.0,1.0,10.0,12.0,3.0,66.0,73.0,1.0,26.0,4.0,20.0,83.0,939.0,1.0,0.0,36.0,17.0,5.0,7.0,1.0,hospitalizations-2025-02-12.csv
414,2023-06-10,30.285714285714285,1309.571428571429,413.57142857142856,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,170.14285714285714,218.0,14.0,2.0,61.0,1.0,43.0,3.0,6.0,0.0,1.0,166.0,55.0,6.0,1.0,21.0,13.0,4.0,13.0,5.0,14.0,1.0,5.0,11.0,14.0,5.0,17.0,18.0,2.0,1.0,11.0,0.0,13.0,1.0,39.0,12.0,3.0,11.0,10.0,6.0,60.0,61.0,1.0,21.0,2.0,27.0,75.0,935.0,1.0,0.0,27.0,28.0,8.0,11.0,1.0,hospitalizations-2025-02-12.csv
415,2023-06-17,27.714285714285715,1363.142857142857,411.7142857142857,0.4285714285714285,0.7142857142857143,0.1428571428571428,0.0,226.28571428571428,211.14285714285717,5.0,6.0,50.0,5.0,36.0,6.0,6.0,0.0,1.0,148.0,41.0,8.0,6.0,20.0,13.0,2.0,2.0,8.0,10.0,0.0,2.0,12.0,20.0,8.0,14.0,10.0,2.0,1.0,8.0,2.0,9.0,1.0,37.0,18.0,2.0,11.0,15.0,2.0,56.0,50.0,2.0,23.0,2.0,31.0,100.0,873.0,4.0,0.0,27.0,19.0,6.0,4.0,1.0,hospitalizations-2025-02-12.csv
416,2023-06-24,29.428571428571427,1212.7142857142858,379.7142857142857,0.1428571428571428,0.8571428571428571,0.2857142857142857,0.1428571428571428,251.0,207.42857142857144,11.0,0.0,48.0,12.0,27.0,3.0,6.0,0.0,2.0,165.0,38.0,9.0,1.0,13.0,5.0,1.0,2.0,6.0,8.0,1.0,8.0,4.0,14.0,2.0,13.0,12.0,1.0,1.0,8.0,0.0,12.0,1.0,36.0,16.0,1.0,14.0,9.0,5.0,49.0,58.0,0.0,23.0,0.0,13.0,109.0,813.0,3.0,0.0,22.0,17.0,2.0,1.0,1.0,hospitalizations-2025-02-12.csv
417,2023-07-01,23.714285714285715,1007.1428571428572,356.0,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.0,213.28571428571428,196.0,11.0,4.0,29.0,6.0,49.0,7.0,6.0,0.0,1.0,158.0,38.0,10.0,7.0,8.0,9.0,2.0,3.0,5.0,16.0,2.0,0.0,7.0,9.0,0.0,15.0,7.0,1.0,1.0,7.0,1.0,6.0,0.0,29.0,17.0,1.0,37.0,13.0,1.0,47.0,52.0,1.0,20.0,2.0,24.0,87.0,836.0,3.0,1.0,39.0,19.0,3.0,5.0,9.0,hospitalizations-2025-02-12.csv
418,2023-07-08,24.571428571428573,1077.142857142857,373.57142857142856,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.0,222.57142857142856,200.7142857142857,3.0,2.0,34.0,4.0,26.0,3.0,1.0,0.0,2.0,144.0,23.0,8.0,3.0,11.0,2.0,2.0,1.0,8.0,13.0,3.0,3.0,3.0,5.0,1.0,14.0,3.0,0.0,1.0,6.0,0.0,16.0,1.0,23.0,10.0,2.0,37.0,12.0,2.0,46.0,39.0,2.0,14.0,3.0,21.0,79.0,699.0,1.0,0.0,39.0,18.0,0.0,4.0,1.0,hospitalizations-2025-02-12.csv
419,2023-07-15,24.285714285714285,1010.1428571428572,394.57142857142856,0.0,0.8571428571428571,0.0,0.1428571428571428,233.28571428571428,200.42857142857144,14.0,2.0,28.0,8.0,54.0,8.0,2.0,0.0,2.0,138.0,18.0,6.0,3.0,10.0,2.0,0.0,3.0,6.0,6.0,0.0,5.0,7.0,3.0,0.0,14.0,13.0,1.0,0.0,10.0,1.0,7.0,0.0,17.0,13.0,1.0,40.0,8.0,5.0,41.0,42.0,0.0,18.0,0.0,23.0,96.0,736.0,3.0,0.0,30.0,19.0,1.0,8.0,0.0,hospitalizations-2025-02-12.csv
420,2023-07-22,27.428571428571427,1115.2857142857142,436.7142857142857,0.2857142857142857,0.8571428571428571,0.0,0.0,180.42857142857144,209.28571428571428,15.0,1.0,13.0,6.0,39.0,4.0,3.0,2.0,1.0,110.0,17.0,4.0,1.0,12.0,4.0,2.0,0.0,3.0,7.0,1.0,4.0,10.0,3.0,0.0,10.0,20.0,0.0,1.0,7.0,0.0,16.0,1.0,28.0,5.0,1.0,33.0,13.0,3.0,37.0,33.0,0.0,16.0,0.0,23.0,86.0,645.0,0.0,0.0,22.0,18.0,0.0,9.0,0.0,hospitalizations-2025-02-12.csv
421,2023-07-29,24.285714285714285,1071.142857142857,451.4285714285714,0.0,0.4285714285714285,0.2857142857142857,0.0,229.28571428571428,216.28571428571428,30.0,0.0,15.0,5.0,37.0,3.0,5.0,0.0,1.0,132.0,16.0,4.0,3.0,10.0,4.0,0.0,2.0,9.0,12.0,3.0,14.0,4.0,4.0,3.0,17.0,10.0,0.0,1.0,4.0,1.0,8.0,0.0,19.0,9.0,1.0,117.0,14.0,2.0,36.0,42.0,0.0,20.0,0.0,16.0,92.0,771.0,1.0,0.0,19.0,18.0,3.0,2.0,2.0,hospitalizations-2025-02-12.csv
422,2023-08-05,23.428571428571427,1029.142857142857,420.0,0.0,0.5714285714285714,0.0,0.0,236.42857142857144,222.7142857142857,13.0,2.0,11.0,11.0,43.0,3.0,4.0,0.0,0.0,131.0,19.0,6.0,2.0,12.0,7.0,1.0,1.0,9.0,11.0,2.0,7.0,6.0,4.0,2.0,9.0,4.0,0.0,1.0,6.0,1.0,15.0,2.0,33.0,8.0,0.0,9.0,6.0,3.0,51.0,29.0,0.0,18.0,2.0,22.0,109.0,690.0,1.0,0.0,31.0,20.0,1.0,1.0,0.0,hospitalizations-2025-02-12.csv
